Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
20161029,4867,C,"Tavares, Walter",,3.25,"$3,000",atl,A,phi,104,72, 3.60,2pt 1rb 1-1fg 0-2ft
20161029,4990,C,"Hernangomez, Juan",,0.0,"$3,000",den,H,por,113,115,DNP,
20161029,4075,C,"Lopez, Brook",,0.0,"$6,900",bkn,A,mil,108,110,DNP,
20161029,4926,C,"Papagiannis, Georgios",,0.0,"$3,000",sac,H,min,106,103,,
20161029,4993,C,"Plumlee, Marshall",,0.0,"$3,000",nyk,H,mem,111,104,,
20161029,4116,C,"Pekovic, Nikola",,0.0,"$3,000",min,A,sac,103,106,,
20161029,4503,C,"Ezeli, Festus",,0.0,"$3,000",por,A,den,115,113,,
20161029,4024,C,"Splitter, Tiago",,0.0,"$3,000",atl,A,phi,104,72,,
20161029,4652,PF/C,"Noel, Nerlens",,0.0,"$5,100",phi,H,atl,72,104,,
20161029,4034,C,"Wright, Brandan",,0.0,"$3,000",mem,A,nyk,104,111,,
20161029,4101,C,"Hibbert, Roy",,0.0,"$3,900",cha,H,bos,98,104,,
20161029,4938,,"Prince, Taurean",,5.5,,atl,A,phi,104,72, 5.75,4pt 1as 1-2fg 2-2ft
20161030,4079,PG,"Westbrook, Russell",1.0,79.5,"$12,200",okc,H,lal,113,96,33.65,33pt 12rb 16as 1st 1bl 7to 5trey 11-21fg 6-6ft
20161030,4321,PG,"Wall, John",1.0,48.75,"$8,200",was,A,mem,103,112,36.77,22pt 3rb 13as 1st 1bl 5to 1trey 8-19fg 5-5ft
20161030,4224,PG/SG,"Harden, James",1.0,46.75,"$11,300",hou,H,dal,93,92,38.62,28pt 7rb 7as 1st 8to 3trey 8-23fg 9-12ft
20161030,3979,PG,"Conley, Mike",1.0,46.0,"$6,600",mem,H,was,112,103,37.63,24pt 4rb 11as 5to 3trey 8-19fg 5-5ft
20161030,4621,PG,"Antetokounmpo, Giannis",1.0,44.5,"$8,800",mil,A,det,83,98,35.22,17pt 8rb 8as 3bl 2to 1trey 5-16fg 6-6ft
20161030,4092,PG,"Dragic, Goran",1.0,38.75,"$6,300",mia,H,sas,99,106,34.03,25pt 3rb 5as 1st 2to 3trey 9-17fg 4-6ft
20161030,4266,PG,"Bledsoe, Eric",1.0,38.75,"$7,000",pho,H,gsw,100,106,35.60,21pt 5rb 6as 1st 1trey 7-11fg 6-9ft
