Date,Player,Pos,Salary,Predicted,Scored,Team,Iteration
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,52
Dec102016,Marc Gasol,C,7900,42.41,44.0,MEM,51
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,51
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,51
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,51
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,51
Dec102016,Wesley Matthews,SG,5300,30.89,37.25,DAL,51
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,51
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,51
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,50
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,50
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,50
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,50
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,50
Dec102016,Patty Mills,PG,4800,25.17,29.5,SA,50
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,50
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,50
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,48
Dec102016,Luis Scola,PF/C,3000,5.21,31.25,BKN,48
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,48
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,48
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,48
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,48
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,48
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,48
Dec102016,Ed Davis,C,3500,15.11,26.5,POR,49
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,49
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,49
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,49
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,49
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,49
Dec102016,Damian Lillard,PG,8400,47.47,51.75,POR,49
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,49
Dec102016,Ed Davis,C,3500,15.11,26.5,POR,54
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,54
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,54
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,54
Dec102016,Wesley Matthews,SG,5300,30.89,37.25,DAL,54
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,54
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,54
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,54
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,55
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,55
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,55
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,55
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,55
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,55
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,55
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,55
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,56
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,56
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,56
Dec102016,Iman Shumpert,PG/SG,3500,16.44,28.75,CLE,56
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,56
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,56
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,56
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,56
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,57
Dec102016,Luis Scola,PF/C,3000,5.21,31.25,BKN,57
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,57
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,57
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,57
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,57
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,57
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,57
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,58
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,58
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,58
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,58
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,58
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,58
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,58
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,58
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,59
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,59
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,59
Dec102016,Mirza Teletovic,PF,3000,7.07,33.25,MIL,59
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,59
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,59
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,59
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,59
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,60
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,60
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,60
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,60
Dec102016,Iman Shumpert,PG/SG,3500,16.44,28.75,CLE,60
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,60
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,60
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,60
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,61
Dec102016,Luis Scola,PF/C,3000,5.21,31.25,BKN,61
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,61
Dec102016,Jimmy Butler,SG/SF,8200,45.55,52.25,CHI,61
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,61
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,61
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,61
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,61
Dec102016,Cody Zeller,C,4100,21.43,32.75,CHA,66
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,66
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,66
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,66
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,66
Dec102016,Patrick Beverley,PG,4800,25.82,30.25,HOU,66
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,66
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,66
Dec102016,Kawhi Leonard,SF,8300,39.79,48.0,SA,69
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,69
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,69
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,69
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,69
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,69
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,69
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,69
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,68
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,68
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,68
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,68
Dec102016,Bojan Bogdanovic,SG/SF,4000,23.18,29.0,BKN,68
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,68
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,68
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,68
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,67
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,67
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,67
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,67
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,67
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,67
Dec102016,Goran Dragic,PG,7300,36.46,42.75,MIA,67
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,67
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,65
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,65
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,65
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,65
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,65
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,65
Dec102016,Patrick Beverley,PG,4800,25.82,30.25,HOU,65
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,65
Dec102016,Marc Gasol,C,7900,42.41,44.0,MEM,64
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,64
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,64
Dec102016,Mirza Teletovic,PF,3000,7.07,33.25,MIL,64
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,64
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,64
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,64
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,64
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,63
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,63
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,63
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,63
Dec102016,Tony Allen,SG,4600,24.73,28.5,MEM,63
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,63
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,63
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,63
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,62
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,62
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,62
Dec102016,Jimmy Butler,SG/SF,8200,45.55,52.25,CHI,62
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,62
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,62
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,62
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,62
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,70
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,70
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,70
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,70
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,70
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,70
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,70
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,70
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,71
Dec102016,Cody Zeller,C,4100,21.43,32.75,CHA,71
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,71
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,71
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,71
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,71
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,71
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,71
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,72
Dec102016,Tristan Thompson,C,4900,24.15,30.0,CLE,72
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,72
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,72
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,72
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,72
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,72
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,72
Dec102016,Cody Zeller,C,4100,21.43,32.75,CHA,73
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,73
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,73
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,73
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,73
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,73
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,73
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,73
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,74
Dec102016,Luis Scola,PF/C,3000,5.21,31.25,BKN,74
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,74
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,74
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,74
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,74
Dec102016,Damian Lillard,PG,8400,47.47,51.75,POR,74
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,74
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,81
Dec102016,Myles Turner,C,5800,31.15,34.0,IND,81
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,81
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,81
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,81
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,81
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,81
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,81
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,85
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,85
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,85
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,85
Dec102016,Dwyane Wade,SG,6500,35.71,40.75,CHI,85
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,85
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,85
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,85
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,84
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,84
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,84
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,84
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,84
Dec102016,Giannis Antetokounmpo,PG,9900,51.19,53.25,MIL,84
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,84
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,84
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,83
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,83
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,83
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,83
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,83
Dec102016,Damian Lillard,PG,8400,47.47,51.75,POR,83
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,83
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,83
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,82
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,82
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,82
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,82
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,82
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,82
Dec102016,Patrick Beverley,PG,4800,25.82,30.25,HOU,82
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,82
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,76
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,76
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,76
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,76
Dec102016,Giannis Antetokounmpo,PG,9900,51.19,53.25,MIL,76
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,76
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,76
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,76
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,80
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,80
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,80
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,80
Dec102016,Dwyane Wade,SG,6500,35.71,40.75,CHI,80
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,80
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,80
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,80
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,78
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,78
Dec102016,Mirza Teletovic,PF,3000,7.07,33.25,MIL,78
Dec102016,Jimmy Butler,SG/SF,8200,45.55,52.25,CHI,78
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,78
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,78
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,78
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,78
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,77
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,77
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,77
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,77
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,77
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,77
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,77
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,77
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,75
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,75
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,75
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,75
Dec102016,Wesley Matthews,SG,5300,30.89,37.25,DAL,75
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,75
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,75
Dec102016,Kenneth Faried,PF/C,4600,14.84,33.5,DEN,75
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,79
Dec102016,Luis Scola,PF/C,3000,5.21,31.25,BKN,79
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,79
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,79
Dec102016,Wesley Matthews,SG,5300,30.89,37.25,DAL,79
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,79
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,79
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,79
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,93
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,93
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,93
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,93
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,93
Dec102016,Patrick Beverley,PG,4800,25.82,30.25,HOU,93
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,93
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,93
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,99
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,99
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,99
Dec102016,Jimmy Butler,SG/SF,8200,45.55,52.25,CHI,99
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,99
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,99
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,99
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,99
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,98
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,98
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,98
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,98
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,98
Dec102016,Tony Parker,PG,4000,16.75,26.25,SA,98
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,98
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,98
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,97
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,97
Dec102016,Cheick Diallo,PF,3000,0.0,38.0,NO,97
Dec102016,Jimmy Butler,SG/SF,8200,45.55,52.25,CHI,97
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,97
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,97
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,97
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,97
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,96
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,96
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,96
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,96
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,96
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,96
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,96
Dec102016,Markieff Morris,SF/PF,5200,25.26,38.25,WAS,96
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,95
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,95
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,95
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,95
Dec102016,Buddy Hield,SG,3500,14.3,26.25,NO,95
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,95
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,95
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,95
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,94
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,94
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,94
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,94
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,94
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,94
Dec102016,Patty Mills,PG,4800,25.17,29.5,SA,94
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,94
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,91
Dec102016,Nikola Jokic,C,5200,32.32,36.0,DEN,91
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,91
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,91
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,91
Dec102016,Evan Fournier,SG,5300,28.73,41.0,ORL,91
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,91
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,91
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,92
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,92
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,92
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,92
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,92
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,92
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,92
Dec102016,Markieff Morris,SF/PF,5200,25.26,38.25,WAS,92
Dec102016,Cody Zeller,C,4100,21.43,32.75,CHA,90
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,90
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,90
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,90
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,90
Dec102016,Patty Mills,PG,4800,25.17,29.5,SA,90
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,90
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,90
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,89
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,89
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,89
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,89
Dec102016,Tim Frazier,PG,5700,23.78,38.25,NO,89
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,89
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,89
Dec102016,Paul George,SF/PF,8000,39.16,55.25,IND,89
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,88
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,88
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,88
Dec102016,Mirza Teletovic,PF,3000,7.07,33.25,MIL,88
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,88
Dec102016,Wesley Matthews,SG,5300,30.89,37.25,DAL,88
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,88
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,88
Dec102016,Marreese Speights,PF/C,3700,15.62,40.5,LAC,87
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,87
Dec102016,C.J. McCollum,PG/SG,6900,37.32,53.0,POR,87
Dec102016,Thaddeus Young,PF,4700,20.19,49.75,IND,87
Dec102016,Kelly Oubre Jr.,SG/SF,3000,14.31,39.25,WAS,87
Dec102016,Chris Paul,PG,8800,48.77,65.25,LAC,87
Dec102016,Austin Rivers,PG,3200,15.5,30.0,LAC,87
Dec102016,LeBron James,SF/PF,9400,52.55,79.75,CLE,87
Dec102016,Rudy Gobert,C,7000,40.41,47.0,UTA,86
Dec102016,Bismack Biyombo,C,4800,23.16,29.5,ORL,86
